EMPLOYEE_ID,RACE,GENDER,GENDER_NUM,DEPARTMENT_NAME,TITLE,REGULAR_PAY,PAY_NUM,LOG_PAY
12509,White,Female,0,Brighton Police Department,School Traffic Supv,"$10,573.61 ",10573.61,4.024223288
12510,White,Male,1,Unified Student Svc,Senior Director (BASAS 12B),"$113,450.63 ",113450.63,5.054806912
12511,Hispanic,Female,0,Food & Nutrition Svc,Part-Time Cafeteria Attendant,"$4,253.78 ",4253.78,3.628775025
12512,Hispanic,Male,1,BPS Special Education,One to One Para,"$49,036.25 ",49036.25,4.690517251
12513,Hispanic,Male,1,Brighton Police Department,Police Officer,"$95,590.06 ",95590.06,4.980412734
12514,Hispanic,Female,0,BPS Blackstone Elementary,Teacher,"$113,080.41 ",113080.41,5.053387374
12515,Hispanic,NA,1,East Brighton EEC,Surround Care Paraprofessional,"$42,639.41 ",42639.41,4.629811187
12516,Hispanic,Female,0,BPS Madison Park High,Teacher,"$119,594.12 ",119594.12,5.077709828
12517,Hispanic,Female,0,BPS Harvard/Kent Elementary,Teacher,"$108,796.90 ",108796.9,5.036616521
12518,NA,Female,0,Hurley K-8,Teacher,"$122,058.04 ",122058.04,5.086566392
12519,Hispanic,Male,1,Brighton Police Department,Police Officer,"$43,514.30 ",43514.3,4.638632002
12520,Hispanic,NA,1,Brighton Police Department,Police Offc/Juvenile Offc 4$10,"$100,209.31 ",100209.31,5.000908072
12521,Hispanic,Male,1,Brighton Police Department,Police Detective,"$112,953.97 ",112953.97,5.0529015
12522,Hispanic,Male,1,Brighton Fire Department,FF (Divemaster),"$113,463.26 ",113463.26,5.054855257
12523,Hispanic,Female,0,Hernandez K-8,Paraprofessional,"$38,024.40 ",38024.4,4.58006237
12524,Hispanic,NA,1,BPS Kenny Elementary,Paraprofessional,"$38,937.82 ",38937.82,4.590371633
12525,Hispanic,Female,0,BPS Timilty Middle,Teacher,"$117,604.70 ",117604.7,5.070424678
12526,White,Male,1,BPS Edwards Middle,Social Worker/Coordinator,"$89,195.49 ",89195.49,4.950342896
12527,White,Female,0,BPS Special Education,Speech & Language Pathologist,"$122,058.12 ",122058.12,5.086566676
12528,White,Male,1,Brighton Police Department,Police Officer,"$91,184.69 ",91184.69,4.959921926
12529,Hispanic,Female,0,Dudley St. Neighborhood School,Teacher,"$98,792.90 ",98792.9,4.994725734
12530,Black,Female,0,Brighton Police Department,Police Officer,"$13,379.01 ",13379.01,4.126423978
12531,White,Female,0,BPS Carter Center,Teacher,"$100,009.84 ",100009.84,5.000042732
12532,White,Female,0,Early Learning Services,Program Director (Basas 9),"$139,381.62 ",139381.62,5.144205508
12533,Black,Male,1,"UP ""Unlocking Potential"" Acad",Teacher,"$24,996.05 ",24996.05,4.397871385
12534,White,Male,1,Brighton Fire Department,Fire Lieutenant,"$133,848.10 ",133848.1,5.126612211
12535,White,Female,0,Umana Middle,Teacher,"$79,801.14 ",79801.14,4.902009096
12536,White,Male,1,West Zone ELC,Surround Care Cluster Para,"$39,050.11 ",39050.11,4.591622262
12537,White,Male,1,BPS School Safety Service,Officer-Bps Police,"$61,712.26 ",61712.26,4.790371451
12538,White,Male,1,Brighton Cntr - Youth & Families,Youth Worker,"$42,147.43 ",42147.43,4.624771098
12539,White,Male,1,Brighton Fire Department,Asst Supn (Bfd/Fad),"$196,490.27 ",196490.27,5.293341049
12540,White,Male,1,Brighton Police Department,Police Officer,"$92,611.09 ",92611.09,4.966662996
12541,White,Male,1,Traffic Division,Vehicle Impound Specialist ##,"$52,068.00 ",52068,4.716570896
12542,White,Male,1,Higginson/Lewis K-8,Paraprofessional,"$14,671.31 ",14671.31,4.166468894
12543,White,Male,1,Brighton Police Department,Sr Data Proc Sys Anl,"$108,170.67 ",108170.67,5.03410952
12544,White,Male,1,East Brighton EEC,Teacher,"$110,925.88 ",110925.88,5.045032883
12545,White,Female,0,BPS Mather Elementary,Paraprofessional,"$36,955.25 ",36955.25,4.567676145
12546,White,Female,0,ASD Human Resources,Human Resources Representative,"$68,448.31 ",68448.31,4.83536273
12547,White,Female,0,BPS Latin Academy,Teacher,"$119,182.35 ",119182.35,5.076211944
12548,White,NA,1,BPS Orchard Gardens K-8 Pilot,Paraprofessional,"$39,617.91 ",39617.91,4.597891561
12549,White,Male,1,BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,"$7,610.34 ",7610.34,3.88140406
12550,White,Male,1,Brighton Fire Department,Dist Fire Chief,"$195,179.77 ",195179.77,5.290434802
12551,White,Male,1,Brighton Fire Department,Fire Lieutenant,"$111,465.61 ",111465.61,5.047140897
12552,White,NA,1,UP Academy Holland,Paraprofessional,"$49,240.95 ",49240.95,4.692326423
12553,White,Female,0,Inspectional Services Dept,Housing Inspector,"$74,711.70 ",74711.7,4.873388619
12554,White,Male,1,Brighton Fire Department,Fire Fighter,"$127,488.04 ",127488.04,5.105469444
12555,White,Male,1,BPS Madison Park High,Business Agent,"$142,639.60 ",142639.6,5.154240112
12556,White,Female,0,BPS Brighton Arts Academy,Teacher,"$133,597.89 ",133597.89,5.125799599
12557,White,Female,0,HPEC: Com Acd Science & Health,Teacher,"$114,561.00 ",114561,5.059036796
12558,White,Female,0,"Kennedy, EM Health Academy",Teacher,"$122,813.28 ",122813.28,5.08924533
12559,White,Female,0,BPS English High,Employment Agreement,"$36,500.00 ",36500,4.562292864
12560,Hispanic,Female,0,Umana Middle,Teacher,"$50,898.06 ",50898.06,4.706701229
12561,White,Male,1,Brighton Fire Department,Fire Lieutenant-Technician,"$149,309.88 ",149309.88,5.174088546
12562,Hispanic,NA,1,BPS Tynan Elementary,Paraprofessional,"$28,463.69 ",28463.69,4.454291201
12563,Hispanic,Male,1,Food & Nutrition Svc,Sr. Shipping&Receiving Worker,"$37,780.68 ",37780.68,4.57726977
12564,Hispanic,Female,0,Office of Economic Development,Neigh Business Manager,"$70,993.23 ",70993.23,4.851216936
12565,White,Female,0,Mildred Avenue K-8,Part-Time Cafeteria Attendant,"$15,075.67 ",15075.67,4.178276622
12566,White,Female,0,Frederick Pilot Middle,Part-Time Cafeteria Attendant,"$14,988.67 ",14988.67,4.175763098
12567,White,Male,1,Brighton Fire Department,Fire Fighter,"$127,170.41 ",127170.41,5.104386071
12568,White,Female,0,BPS Counseling Service,School Psychologist(1),"$118,160.20 ",118160.2,5.072471217
12569,White,Female,0,King K-8,Teacher,"$92,338.00 ",92338,4.965380464
12570,White,Female,0,BPS Special Education,Teacher,"$108,273.24 ",108273.24,5.034521133
12571,White,Female,0,BPS Brighton Latin,Guidance Counselor(1),"$108,461.68 ",108461.68,5.035276327
12572,White,Female,0,Frederick Pilot Middle,Paraprofessional,"$33,960.54 ",33960.54,4.530974587
12573,White,Male,1,BPS Perkins Elementary,Principal Elementary,NA,NA,NA
12574,White,Male,1,BPS Clap Elementary,Teacher,"$82,230.44 ",82230.44,4.915032614
12575,White,Male,1,Parks Department,Park Maint Foreprs##,"$56,717.73 ",56717.73,4.753718841
12576,White,Female,0,BPS Harvard/Kent Elementary,Paraprofessional,"$29,398.70 ",29398.7,4.468328126
12577,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$7,438.71 ",7438.71,3.871497628
12578,Hispanic,Female,0,BPS English High,Teacher,"$108,991.64 ",108991.64,5.037393187
12579,Hispanic,Female,0,BPS Sumner Elementary,Paraprofessional,"$39,535.81 ",39535.81,4.596990641
12580,Hispanic,Female,0,Margarita Muniz Academy,Part-Time Cafeteria Attendant,"$16,229.68 ",16229.68,4.210309957
12581,Hispanic,Male,1,Brighton Police Department,Police Officer,"$32,566.64 ",32566.64,4.512772953
12582,Hispanic,Female,0,BPS Facility Management,Jr Custodian,"$50,055.32 ",50055.32,4.699450242
12583,Hispanic,Male,1,BPS O'Bryant School,Teacher,"$52,815.42 ",52815.42,4.722760738
12584,Hispanic,Female,0,BPS Guild Elementary,Lunch Hour Monitors,"$9,292.41 ",9292.41,3.968128364
12585,Hispanic,Male,1,Brighton Police Department,Police Officer,"$108,807.22 ",108807.22,5.036657714
12586,Hispanic,Female,0,BPS Sumner Elementary,Paraprofessional,"$46,535.62 ",46535.62,4.667785504
12587,Hispanic,NA,1,BPS Facility Management,Jr Cust/Nights,"$50,197.43 ",50197.43,4.700681483
12588,Hispanic,Female,0,Hurley K-8,Paraprofessional,"$42,906.80 ",42906.8,4.632526126
12589,Hispanic,Female,0,BPS Timilty Middle,Part-Time Cafeteria Attendant,"$16,383.09 ",16383.09,4.214395817
12590,Hispanic,Female,0,Inspectional Services Dept,Housing Inspector,"$68,771.91 ",68771.91,4.837411086
12591,Hispanic,Male,1,Brighton Police Department,Police Detective,"$44,295.02 ",44295.02,4.646354902
12592,Hispanic,Female,0,BPS Latin Academy,Paraprofessional,"$35,123.69 ",35123.69,4.545600135
12593,Hispanic,Female,0,East Brighton EEC,Surround Care Paraprofessional,"$48,798.38 ",48798.38,4.688405405
12594,Hispanic,Female,0,BPS Orchard Gardens K-8 Pilot,Part-Time Cafeteria Attendant,"$28,037.31 ",28037.31,4.447736344
12595,Hispanic,Male,1,Office of Arts & Culture,Employment Agreement,"$3,335.00 ",3335,3.523095838
12596,Hispanic,Male,1,Brighton Fire Department,Fire Fighter-AdvanceTechnician,"$126,912.10 ",126912.1,5.10350303
12597,Hispanic,NA,1,BPS Welcome Services,Hot Line Worker,$677.88 ,677.88,2.831152821
12598,Hispanic,Female,0,BPS Madison Park High,Teacher,"$94,444.86 ",94444.86,4.975178327
12599,Hispanic,Female,0,Brighton Police Department,Research Assist (Bpd),"$64,013.69 ",64013.69,4.806272862
12600,Hispanic,Female,0,Young Achievers K-8,Part-Time Cafeteria Attendant,"$11,107.36 ",11107.36,4.045610848
12601,Hispanic,Male,1,BPS Facility Management,Jr Cust/Nights,"$69,810.72 ",69810.72,4.843922117
12602,Hispanic,Male,1,Brighton Police Department,Cadet (Police),"$30,428.03 ",30428.03,4.483273836
12603,Hispanic,Male,1,Brighton Fire Department,FF (FPD InspLev2Certification),"$137,068.60 ",137068.6,5.136937977
12604,Hispanic,Female,0,BPS English High,Teacher,NA,NA,NA
12605,Hispanic,Female,0,Mildred Avenue K-8,Lunch Hour Monitors,"$9,085.09 ",9085.09,3.958329234
12606,Hispanic,Female,0,BPS Fenway High,Community Field Coordinator,"$68,590.55 ",68590.55,4.836264285
12607,Hispanic,Male,1,Brighton Police Department,Police Officer,"$101,198.19 ",101198.19,5.005172745
12608,Hispanic,Male,1,Edison K-8,Teacher,NA,NA,NA
12609,Hispanic,Male,1,Brighton Cntr - Youth & Families,Lifeguard II,"$39,365.04 ",39365.04,4.595110697
12610,Hispanic,Male,1,Brighton Fire Department,Fire Fighter,"$103,727.86 ",103727.86,5.015895418
12611,Hispanic,Female,0,Umana Middle,Paraprofessional,"$29,906.28 ",29906.28,4.475762395
12612,Hispanic,Female,0,UP Academy Holland,Paraprofessional,"$46,423.37 ",46423.37,4.666736664
12613,Hispanic,Female,0,BPS Sumner Elementary,Paraprofessional,"$40,645.98 ",40645.98,4.609017599
12614,Hispanic,Male,1,Chief Financial Officer,Specialist B (Non-Acad),"$94,900.00 ",94900,4.977266212
12615,Hispanic,Female,0,BPS Hale Elementary,Cafeteria Manager 10,"$39,811.23 ",39811.23,4.600005596
12616,Hispanic,Female,0,Hernandez K-8,Nurse,"$83,246.50 ",83246.5,4.920365983
12617,Hispanic,Male,1,Health & Human Servs,Chief of Human Services,"$149,999.98 ",149999.98,5.176091201
12618,NA,Female,0,BPS Madison Park High,Teacher,"$28,886.04 ",28886.04,4.460688008
12619,Hispanic,NA,1,Food & Nutrition Svc,Part-Time Cafeteria Attendant,"$16,149.74 ",16149.74,4.208165535
12620,NA,Female,0,Brighton Cntr - Youth & Families,Exec Asst,"$77,339.45 ",77339.45,4.888401079
12621,Hispanic,Female,0,BPS Counseling Service,School Psychologist(1),"$118,767.68 ",118767.68,5.074698273
12622,Hispanic,Female,0,BPS Snowden International Hi,Manager (D),"$105,785.28 ",105785.28,5.02442524
12623,NA,Female,0,Hurley K-8,Teacher,"$117,282.12 ",117282.12,5.069231808
12624,Hispanic,Female,0,Umana Middle,Paraprofessional,"$34,969.69 ",34969.69,4.543691782
12625,Hispanic,Female,0,Umana Middle,Paraprofessional,"$34,352.90 ",34352.9,4.535963405
12626,Hispanic,NA,1,BPS Cl#10 Lee Academy,Teacher,"$42,463.50 ",42463.5,4.628015787
12627,Hispanic,NA,1,BPS Mather Elementary,Teacher,"$121,060.54 ",121060.54,5.083002607
12628,White,Male,1,BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,"$14,677.13 ",14677.13,4.166641141
12629,White,Male,1,Brighton Fire Department,Fire Lieutenant-Technician,"$146,142.37 ",146142.37,5.164776146
12630,White,Male,1,Brighton Public Library,Spec Library Asst II,"$44,140.62 ",44140.62,4.644838429
12631,White,Male,1,Brighton Police Department,Police Lieutenant,"$106,016.99 ",106016.99,5.02537547
12632,White,Male,1,Brighton Fire Department,Fire Fighter,"$129,075.32 ",129075.32,5.11084321
12633,White,Male,1,Brighton Fire Department,Fire Fighter,"$127,999.66 ",127999.66,5.107208816
12634,White,Female,0,Frederick Pilot Middle,Teacher,"$114,871.53 ",114871.53,5.060212406
12635,White,Female,0,Tech Brighton Academy,Paraprofessional,"$15,294.54 ",15294.54,4.18453642
12636,White,Male,1,BPS Brighton High,Community Field Coordinator,"$72,163.54 ",72163.54,4.858317829
12637,White,Female,0,BPS Facility Management,Jr Cust/Nights,"$60,254.63 ",60254.63,4.779990424
12638,White,Female,0,Brighton Police Department,Prin Personnel Officer,"$75,234.24 ",75234.24,4.876415538
12639,White,Female,0,BPS Special Education,Speech & Language Pathologist,"$87,504.00 ",87504,4.942027906
12640,White,Female,0,Tech Brighton Academy,Teacher,"$106,221.90 ",106221.9,5.026214065
12641,White,Male,1,Mayor's Office,Chief Communications Offcr,"$3,076.93 ",3076.93,3.488117616
12642,White,Male,1,Brighton Fire Department,Fire Fighter-Technician,"$104,225.57 ",104225.57,5.017974279
12643,White,NA,1,BPS Office Of Budget Mgmt,Analyst (C),"$13,310.22 ",13310.22,4.124185234
12644,White,Male,1,Brighton Police Department,Police Officer,"$96,991.69 ",96991.69,4.986734527
12645,White,Male,1,BPS Human Resource Team,Manager NonAcad C,"$96,172.46 ",96172.46,4.983050725
12646,White,Female,0,Dpt of Innovation & Technology,Prin Data Proc Systems Analyst,"$106,406.87 ",106406.87,5.026969668
12647,White,Male,1,BPS Condon Elementary,Teacher,"$37,724.82 ",37724.82,4.576627176
12648,White,Male,1,BPS Labor Relations,Employment Agreement,"$9,938.50 ",9938.5,3.997320842
12649,White,Male,1,BPS Facility Management,Jr Cust/Nights,"$56,667.12 ",56667.12,4.753331141
12650,White,Male,1,Brighton Police Department,Police Lieutenant/Mobile Oper,"$141,619.96 ",141619.96,5.151124467
12651,White,Male,1,BPS Lee Elementary,Paraprofessional,"$37,648.45 ",37648.45,4.575747101
12652,White,Female,0,Age Strong,Volunteer Prog Coord,"$54,920.32 ",54920.32,4.739733059
12653,White,Male,1,Traffic Division,Parking Meter Supervisor,"$49,409.37 ",49409.37,4.693809316
12654,White,Female,0,Newcomers Academy,Director (D) (non-ac),"$90,781.20 ",90781.2,4.957995919
12655,White,Female,0,Traffic Division,Parking Meter Supervisor,"$50,621.44 ",50621.44,4.704334495
12656,White,NA,1,Young Achievers K-8,Principal Elementary,"$129,992.03 ",129992.03,5.113916726
12657,NA,Female,0,BPS Mather Elementary,Paraprofessional,"$39,095.77 ",39095.77,4.592129771
12658,Hispanic,NA,1,Curley K-8,Paraprofessional,"$38,982.83 ",38982.83,4.590873364
12659,Hispanic,Female,0,Curley K-8,Lunch Hour Monitors,"$8,078.04 ",8078.04,3.907305999
12660,White,NA,1,BPS Latin Academy,Program Director (Basas 9A),"$120,715.46 ",120715.46,5.081762894
12661,Asian,Male,1,BPS O'Donnell Elementary,Teacher,"$109,438.54 ",109438.54,5.039170291
12662,White,Female,0,Quincy Upper School,Teacher,"$102,939.64 ",102939.64,5.012582645
12663,White,Female,0,Brighton Public Library,Branch Librarian I,"$87,541.09 ",87541.09,4.94221195
12664,Black,Female,0,BPS Special Education,Sen Clerk School Sec 766-15B,"$57,345.94 ",57345.94,4.758502676
12665,Asian,Female,0,BPS Hennigan Elementary,Lunch Hour Monitors,"$8,560.02 ",8560.02,3.932474779
12666,White,Female,0,BPS Brighton Arts Academy,Librarian,"$75,970.66 ",75970.66,4.880645899
12667,White,Female,0,Diplomas Plus,Teacher,"$74,533.00 ",74533,4.872348602
12668,White,Female,0,Lyndon K-8,Teacher,"$91,312.71 ",91312.71,4.960531232
12669,White,Male,1,Brighton Fire Department,Fire Lieutenant,"$112,697.90 ",112697.9,5.051915824
12670,White,NA,1,BPS Irving Middle,Teacher,"$110,940.60 ",110940.6,5.04509051
12671,White,Female,0,Early Learning Services,Program Director (Basas 9),"$105,115.46 ",105115.46,5.021666595
12672,White,Female,0,East Brighton EEC,Teacher,"$102,548.20 ",102548.2,5.010928042
12673,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$1,341.34 ",1341.34,3.127538876
12674,White,Male,1,BPS Special Education,ABA Specialist (BTU),"$5,699.77 ",5699.77,3.755857331
12675,White,Female,0,Office of Streets,Admin Asst (Pwd),"$69,294.82 ",69294.82,4.840700771
12676,White,NA,1,Warren/Prescott K-8,Teacher,"$110,688.62 ",110688.62,5.044102973
12677,White,Male,1,Brighton Police Department,Police Officer,"$74,372.40 ",74372.4,4.871411796
12678,White,Male,1,Brighton Police Department,Police Sergeant,"$120,865.78 ",120865.78,5.082303359
12679,White,Male,1,Dpt of Innovation & Technology,Prin Data Proc Systems Analyst,"$125,678.61 ",125678.61,5.099261369
12680,NA,Female,0,BPS Ellis Elementary,Teacher,"$89,777.04 ",89777.04,4.953165282
12681,White,Female,0,Brighton Police Department,Police Officer,"$110,665.35 ",110665.35,5.044011662
12682,White,Male,1,BPS Facility Management,Jr Cust/Nights,"$50,588.15 ",50588.15,4.704048798
12683,White,Male,1,BPS Madison Park High,Teacher,"$19,982.19 ",19982.19,4.300643084
12684,White,Male,1,Brighton Fire Department,Fire Lieutenant,"$149,859.83 ",149859.83,5.175685236
12685,White,Female,0,"UP ""Unlocking Potential"" Acad",Coordinator (C),"$11,387.93 ",11387.93,4.056444789
12686,White,NA,1,BPS Orchard Gardens K-8 Pilot,Paraprofessional,"$35,863.59 ",35863.59,4.554653761
12687,White,Male,1,Youth Engagement & Employment,Employment Agreement,"$46,024.00 ",46024,4.662984361
12688,NA,Male,1,BPS Special Education,Speech & Language Pathologist,"$21,144.43 ",21144.43,4.325195982
12689,NA,Female,0,UP Academy Holland,Director Of Instruction,"$97,056.98 ",97056.98,4.987026774
12690,NA,Female,0,Brighton Police Department,Criminalist III,"$97,130.08 ",97130.08,4.987353746
12691,White,Female,0,UP Academy Holland,Teacher,"$74,057.73 ",74057.73,4.869570396
12692,White,Female,0,BPS Special Education,Occupational Therapist,"$103,636.90 ",103636.9,5.015514414
12693,White,Male,1,Brighton Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,"$92,317.06 ",92317.06,4.965281965
12694,White,Male,1,BPS Special Education,SPED Coverage Paraprofessional,"$14,890.93 ",14890.93,4.172921822
12695,White,Male,1,Brighton Police Department,Police Officer,"$69,266.17 ",69266.17,4.840521174
12696,NA,Male,1,Brighton Police Department,Police Officer,"$71,361.14 ",71361.14,4.853461779
12697,NA,NA,1,Frederick Pilot Middle,Teacher,"$109,588.25 ",109588.25,5.039763992
12698,Hispanic,Male,1,BPS Mckay Elementary,Teacher,"$108,746.90 ",108746.9,5.036416886
12699,White,Male,1,BPS Fenway High,Teacher,"$73,702.25 ",73702.25,4.867480746
12700,Hispanic,Female,0,Newcomers Academy,Teacher,"$105,219.82 ",105219.82,5.022097555
12701,White,Male,1,Parks Department,Seasonal Park Ranger I,"$9,947.38 ",9947.38,3.997708709
12702,White,Male,1,Brighton Fire Department,Fire Fighter-Technician,"$123,792.45 ",123792.45,5.092694158
12703,White,Male,1,BPS Brighton High,Teacher,"$88,065.70 ",88065.7,4.944806791
12704,White,Female,0,Warren/Prescott K-8,Teacher,"$114,064.28 ",114064.28,5.057149663
12705,White,Male,1,Brighton Police Department,Police Officer,"$90,536.27 ",90536.27,4.956822598
12706,White,Female,0,BPS Trotter Elementary,Teacher,"$123,067.61 ",123067.61,5.090143767
12707,White,Female,0,Brighton Cntr - Youth & Families,Lead Teacher,"$58,827.24 ",58827.24,4.769578473
12708,White,Male,1,BPS Latin Academy,Teacher,"$98,792.90 ",98792.9,4.994725734
